name	location	median_u	median_i	num_u	num_i	all_u	all_i
wt.c60r18.35L06	b3I2	0.00437802856019	2.21659097011	3	3	[0.00437802856019, 0.00437860596489, 0.00261458435573]	[2.16578678383, 2.21659097011, 2.32474960763]
wt.c60r18.35L07	b3I3	0.0295930393227	9.08084919434	3	3	[0.0295930393227, 0.0291121149389, 0.030983060912]	[7.73111073442, 9.08084919434, 11.9064449274]
wt.c60r18.35L05	b3I1	0.00428271450202	0.558913237289	3	3	[0.00418920183976, 0.00428271450202, 0.00627710267349]	[0.558913237289, 0.545523008303, 0.574306264427]
wt.c60r18.35L12	b3I8	0.00634959226029	1.5547367139	3	3	[0.00656344015276, 0.00601026366972, 0.00634959226029]	[1.98034231647, 1.21165630952, 1.5547367139]
wt.c60r18.35L13	b3I9	0.114222895747	11.173738841	3	3	[0.12414741156, 0.109334163625, 0.114222895747]	[10.0422603437, 11.173738841, 11.1870956383]
c82gal.10L03	b16B4	1.37578002286	9.85947166459	3	3	[1.37578002286, 1.4091956897, 1.30004153873]	[8.0813491662, 9.85947166459, 9.86373924429]
c82gal.10L04	b16B5	nan	17.8897699783	1	3	[15.0195317299]	[17.8897699783, 16.7109729769, 20.0149365802]
c82gal.10L05	b16B6	nan	19.3488913753	1	3	[17.1760426335]	[19.3488913753, 18.2533583937, 25.4718038284]
c82gal.10L06	b16B7	0.926235908344	7.8562465035	3	3	[0.983797798536, 0.926235908344, 0.92277959651]	[8.38625181869, 7.8562465035, 7.66369675694]
c82gal.wtB	b16B1	nan	18.8163076112	2	3	[10.5193986608, 11.2513353588]	[18.5206407445, 18.8163076112, 21.1662135415]
c82gal.10L01	b16B2	7.93845960892	18.3369349869	3	3	[7.06591851957, 7.93845960892, 9.46877020665]	[14.8114559219, 18.3369349869, 19.8482041497]
c82gal.10L02	b16B3	9.46953310745	15.3933278555	3	3	[9.46953310745, 9.33427448502, 9.89696451987]	[15.5933383411, 14.5796861545, 15.3933278555]
c82gal.10L07	b16B8	nan	14.2333014924	1	3	[14.0844289821]	[15.3164030485, 14.2333014924, 13.9793370626]
c82gal.10L08	b16B9	9.97193009413	18.1379264986	3	3	[8.86444675092, 9.97193009413, 11.6560740676]	[18.0040036187, 18.1379264986, 18.4482672788]
c61r18.35L20	b1D7	0.0083330218194	0.241109511294	11	12	[0.0053620127505, 0.00927707590506, 0.0129020331648, 0.00602834747282, 0.00664880739867, 0.0155919429901, 0.0083330218194, 0.00856942176092, 0.0088466116771, 0.00488636299514, 0.001660010645]	[0.197801361072, 0.294651369985, 0.199146905993, 0.322310520778, 0.228702344359, 0.226344807896, 0.403131052576, 0.310450628425, 0.258136262662, 0.244956663267, 0.23726235932, 0.226675323716]
c61r18.35L19	b1D6	0.0238809101171	6.74225739981	20	12	[0.0222869810431, 0.02545342311, 0.0230439317523, 0.024717888482, 0.0221433281574, 0.019714814594, 0.0296424919342, 0.0295887655602, 0.0311116269643, 0.037756292209, 0.043824487452, 0.032352994363, 0.0213082576675, 0.0206061233709, 0.0316473397407, 0.00811715982806, 0.0229341304315, 0.0273055684406, 0.0176576843178, 0.0206873080833]	[3.42062315109, 6.12438939301, 10.7104371266, 2.89903504156, 4.02948810142, 6.12944163395, 8.67723280508, 9.62740717337, 10.9327536951, 6.31563370386, 7.16888109575, 7.6472152915]
c61r18.35L18	b1D5	0.038869374096	8.50738766807	21	12	[0.0366934818447, 0.0391150306307, 0.038869374096, 0.0380166520345, 0.0421980639377, 0.0371866159292, 0.0434478652383, 0.0440134174017, 0.0453532759666, 0.0578051370493, 0.0589969546718, 0.0429261427897, 0.0302688753356, 0.0313623739282, 0.0309302112448, 0.0419445200387, 0.0472278846127, 0.0358068021564, 0.0349881742096, 0.0118326399211, 0.0177262749586]	[6.05190627185, 7.99327266177, 11.0677920547, 3.21728904976, 5.63477597969, 6.10459259993, 9.94267798682, 11.0124408573, 12.8049966049, 7.95527025112, 9.02150267437, 9.55701977314]
c61r18.35L17	b1D4	0.00529491238531	0.106019361924	12	12	[0.00341936489453, 0.00445803320713, 0.00521556067703, 0.00310884830759, 0.00649280093722, 0.0204795292687, 0.00537426409359, 0.00496471095349, 0.00386062943093, 0.00951624989775, 0.0108573384154, 0.0108752191621]	[0.10913112038, 0.110177692316, 0.122690394238, 0.0813944119587, 0.0921385160658, 0.12113114549, 0.110730426581, 0.0783709935762, 0.14940149842, 0.0989409777019, 0.102907603468, 0.0955799366676]
c61r18.35L16	b1D3	0.715098933214	14.876198941	24	15	[0.778152201702, 0.777642515029, 0.639862177818, 0.674529871776, 0.340137029688, 0.661550988081, 0.995232783983, 0.842606716548, 0.713578032262, 0.777613981637, 0.716619834165, 1.05629831681, 1.0129336928, 0.947128241028, 1.01498453713, 0.682894201152, 0.493907174606, 0.654605190282, 0.759101502447, 0.688988072332, 0.775973989124, 0.704839896781, 0.687900230963, 0.597316659834]	[7.26008245673, 12.5118611854, 21.1976452225, 8.21255817177, 8.63285814275, 12.1939997481, 19.3371535001, 17.9435047477, 20.7870757813, 10.8150224039, 3.76457071048, 16.721673629, 14.876198941, 15.4860863923, 17.2491518382]
c61r18.35L15	b1D2	0.0111579684563	3.07313197608	15	15	[0.00996678729519, 0.0109400062347, 0.0104094554382, 0.00960025865575, 0.00901715703029, 0.00937991792687, 0.0124774343451, 0.0132123133314, 0.0117680119445, 0.0121427839732, 0.00948285220909, 0.0111579684563, 0.0137458276862, 0.0248477266583, 0.0169449186387]	[1.93145004661, 3.45749628493, 4.31756809349, 1.61075910519, 2.38166261222, 3.49580968463, 3.29415706264, 3.48091659726, 4.73843046624, 4.04828186454, 3.04140361524, 2.92303516948, 2.56897497406, 2.81834864894, 3.07313197608]
c61r18.35L14	b1D1	0.0126933437169	3.19818226783	19	12	[0.0134843603596, 0.0141987905734, 0.0152847613489, 0.0112655551002, 0.0116205355447, 0.0118615277362, 0.0142715909715, 0.0126933437169, 0.0116084807058, 0.0164728321321, 0.0147782072904, 0.0160532730041, 0.01124839693, 0.0111722860644, 0.0175874495618, 0.00961094465021, 0.00762208852681, 0.0136415281395, 0.0105455270123]	[2.30636723465, 3.03221618956, 3.75695888067, 2.42921302764, 0.887438031578, 3.15529970081, 3.88669652019, 3.82875123816, 4.60808214356, 3.42764099936, 3.22155976731, 3.17480476834]
DJ.c61.L10.06	DJa06	4.69195434941	nan	3	2	[4.07853529546, 4.69195434941, 5.7851679584]	[41.4099775299, 54.1473500939]
c61r18.35L22	b1D9	0.207858690548	15.4050301106	21	12	[0.185530123486, 0.20622612811, 0.21564062202, 0.205784330192, 0.13065516242, 0.207858690548, 0.251921961277, 0.256073772487, 0.303967897256, 0.314181564099, 0.278470685561, 0.237732649313, 0.204427093696, 0.189853941792, 0.190417141333, 0.21908911852, 0.212950043756, 0.180082723692, 0.228245900874, 0.196530856599, 0.191754546328]	[13.6979786216, 12.1089245684, 22.2783956002, 13.0369429449, 8.64789145283, 17.3564067478, 14.8053357076, 26.973881913, 25.7266589857, 12.7535260676, 16.0047245136, 18.7251571162]
c61r18.35L21	b1D8	0.00990584998118	1.71725123418	12	12	[0.00774069055961, 0.00942054420655, 0.0122825481366, 0.0189822259088, 0.00649832152307, 0.00805812441681, 0.00904355680309, 0.00863050923896, 0.0105702462668, 0.0103911557558, 0.0161185810696, 0.0187690825366]	[1.43450605307, 1.88763790509, 2.08423479369, 1.27535287834, 1.2385511091, 1.69813705282, 1.98461481712, 1.94961411116, 2.37419781275, 1.60963784775, 1.60789776622, 1.73636541554]
c62r18.10L10	b7H5	1.27926324857	11.7069520773	3	3	[1.24762298473, 1.27926324857, 1.59176079099]	[10.5500409163, 11.7069520773, 13.2400313441]
c62r18.10L09	b7H4	0.281016092571	7.86991280705	3	3	[0.281016092571, 0.315061237153, 0.254204306549]	[6.67053400074, 7.86991280705, 8.83196131638]
c62r18.10L12	b7H7	0.0280803238174	1.21303449236	3	3	[0.0282860406727, 0.0254650371, 0.0280803238174]	[1.51300504315, 1.1450169092, 1.21303449236]
c62r18.10L11	b7H6	0.305373120879	6.88703084359	3	3	[0.305373120879, 0.279240394713, 0.325214234547]	[6.76509116485, 6.88703084359, 10.8255462787]
c62r18.10L06	b7H1	0.829684104666	8.57661836164	3	3	[0.829684104666, 0.945472101524, 0.807911892459]	[6.76104973712, 8.57661836164, 9.44653816465]
c62r18.10L08	b7H3	8.58317816079	16.2683471472	4	6	[4.1523427707, 8.55764520748, 8.6087111141, 9.15491162622]	[15.3711703923, 13.0935686165, 16.0701293369, 16.8846065668, 16.4665649576, 16.7458534481]
c62r18.10L07	b7H2	0.122620958909	4.68340308992	3	3	[0.105214488937, 0.122620958909, 0.12683535571]	[3.95546463988, 4.68340308992, 5.89141926217]
DJ.c61.L10.16	DJa16	0.0148211789638	3.90125841593	3	3	[0.015543353698, 0.0137156094552, 0.0148211789638]	[3.26614011651, 3.90125841593, 5.68804692114]
c62r18.10L14	b7H9	0.0714102216706	3.32714112882	3	3	[0.0707848172157, 0.071482313042, 0.0714102216706]	[3.2495468393, 3.32714112882, 3.81510661026]
c62r18.10L13	b7H8	0.05128591958	2.10870287781	3	3	[0.0502898518099, 0.05128591958, 0.0545107700166]	[2.10870287781, 2.00480763619, 2.70880731666]
c61.bcN	b7A7	0.119905534461	3.80948985507	3	3	[0.125080912761, 0.119905534461, 0.114808186756]	[4.77160338609, 3.29025817081, 3.80948985507]
c41.10L21	b14I9	0.356665603659	1.76613848269	3	3	[0.323013082625, 0.356665603659, 0.39032115023]	[1.6800284062, 1.76613848269, 1.94829107807]
c41.10L20	b14I8	0.242799635466	0.139439428289	3	3	[0.21728609522, 0.242799635466, 0.264650691272]	[0.158042742954, 0.139439428289, 0.128235528737]
c41.10L15	b14I3	0.19856221067	0.708930841582	3	3	[0.189284689807, 0.19856221067, 0.209664388634]	[0.662692351016, 0.708930841582, 0.822694433509]
c41.10L14	b14I2	nan	15.9838673883	2	3	[20.2280923012, 22.9684247228]	[15.2140900804, 15.9838673883, 18.5315315602]
c41.10L13	b14I1	4.94548991918	1.96958331816	3	3	[4.61988799351, 4.94548991918, 4.98445173163]	[1.81696360451, 1.96958331816, 2.14772649217]
c41.10L19	b14I7	0.719050234456	0.302122491457	3	3	[0.719050234456, 0.689494244487, 0.82079959679]	[0.263750293302, 0.302122491457, 0.31250789603]
c41.10L18	b14I6	0.066950581043	0.018551452167	3	3	[0.0662249863981, 0.066950581043, 0.074851735995]	[0.0187935951158, 0.018551452167, 0.0161294878914]
c41.10L17	b14I5	4.48397904563	1.38497113637	3	3	[4.38862964843, 4.59342418677, 4.48397904563]	[0.00242108943947, 1.38497113637, 1.71340703566]
c41.10L16	b14I4	1.13602616857	6.56165487579	3	3	[1.13602616857, 1.11673807144, 1.1981259759]	[0.00028162023905, 6.56165487579, 15.7419414972]
c61.bcP	b7A9	0.0520862267727	3.53385565038	3	3	[0.057209192875, 0.04994037826, 0.0520862267727]	[3.53385565038, 3.74069043204, 3.02459310986]
65c-r18.A	b17E8	0.0585563746007	0.0468831260821	3	3	[0.0583983576592, 0.0585563746007, 0.058798689114]	[0.0468831260821, 0.0462657348937, 0.0643215683935]
65c-r18.B	b17E9	0.0624810113345	0.0537017959988	3	3	[0.0616570388496, 0.0624810113345, 0.0702576522172]	[0.0656826657155, 0.0537017959988, 0.0471939356542]
c72.10L15	b14C4	0.00576492958988	0.129707352494	3	3	[0.00638967355782, 0.00576492958988, 0.00515900844389]	[0.129707352494, 0.131688907841, 0.115127682516]
64c-r18.A	b17E4	0.0546899086847	0.0454690549881	3	3	[0.0520281797779, 0.0546899086847, 0.058171843286]	[0.044235847534, 0.0454690549881, 0.0469063468052]
64c-r18.B	b17E5	0.0584094599322	0.0563777506979	3	3	[0.0575720066983, 0.0584094599322, 0.0657334429264]	[0.0623852898853, 0.0563777506979, 0.0428135540081]
c65r18.A	b17E6	0.0701903974885	0.0854168488894	3	3	[0.0694347050117, 0.0701903974885, 0.0737127850561]	[0.0854168488894, 0.0866275199365, 0.0838428945348]
c65r18.B	b17E7	0.0687306369283	0.0861463985907	3	3	[0.0351552934719, 0.0745926487679, 0.0687306369283]	[0.0894515959332, 0.0861463985907, 0.0831451748664]
63c-r18.B	b17E1	0.0611457401409	0.0484240121505	3	3	[0.0608290872786, 0.0611457401409, 0.0636659912695]	[0.0484240121505, 0.05167065124, 0.0436449766775]
c64r18.A	b17E2	0.0744795191953	0.319860929314	3	3	[0.0744795191953, 0.0737386545853, 0.0788965184585]	[0.323174166631, 0.319860929314, 0.279008729435]
c64r18.B	b17E3	0.0690129684596	0.278293975895	3	3	[0.0691489176985, 0.0690129684596, 0.0686061384273]	[0.278293975895, 0.271072485684, 0.289864636765]
c61wt.bc0G1.E	b8I8	0.0362364407939	3.86738177624	3	3	[0.070277437561, 0.0362364407939, 0.0234732722136]	[5.16301914738, 3.86738177624, 3.71352503868]
c81r18.10L04	b8A5	0.057153691284	0.570233678665	3	3	[0.067147863577, 0.0550260444896, 0.057153691284]	[0.729118040384, 0.570233678665, 0.45985326172]
c62r18.10L05	b7G9	1.46192215931	12.834461698	3	3	[1.46192215931, 1.65436789087, 1.31555846989]	[9.53350850326, 12.834461698, 13.8078227391]
c81r18.10L06	b8A7	0.00483686724371	0.00765737532344	3	3	[0.00483686724371, 0.00539180620718, 0.00388867118248]	[0.00765737532344, 0.00650764978918, 0.010218455703]
c81r18.10L05	b8A6	3.5294061452	9.78342795885	3	3	[3.19865315747, 3.59445844279, 3.5294061452]	[8.04207271029, 9.90681384262, 9.78342795885]
c62r18.10L24	b8A1	nan	0.00855229109024	2	3	[0.00204461316656, 0.00274851386674]	[0.00855229109024, 0.00576646147686, 0.0428750412864]
c81r18.10L02	b8A3	0.0048526390776	0.0165777952107	6	5	[0.00583440835103, 0.00509966313737, 0.00696626795221, 0.00460561501784, 0.0043902698539, 0.00421062481412]	[0.0183001917163, 0.0155059708189, 0.0165777952107, 0.0144616447043, 0.028323084915]
c81r18.10L01	b8A2	0.0576905137452	0.626712849882	3	3	[0.0576905137452, 0.0711183134514, 0.0300312918912]	[0.626712849882, 0.616954803924, 0.640477604072]
c60r18.10L21	b7G1	0.0796037678112	2.19919200264	6	6	[0.101189056425, 0.129490632472, 0.196082671845, 0.0580184791974, 0.0552981621279, 0.0554088206945]	[2.16901135706, 2.61367278308, 2.75037345432, 1.13233951731, 1.85890302257, 2.22937264823]
c60r18.10L22	b7G2	0.0119636352823	0.304871558705	6	6	[0.0127784830053, 0.0139935915291, 0.0172310362043, 0.00560436958497, 0.00727298124332, 0.0111487875592]	[0.499430692074, 0.492147574603, 0.417942993907, 0.191800123504, 0.168657566431, 0.188431768082]
c60r18.10L23	b7G3	0.00397175922539	0.0292922237553	6	6	[0.0079724958594, 0.0080986069824, 0.00345873716614, 0.00441882453117, 0.0020384359928, 0.00352469391961]	[0.0343467832536, 0.0335306009852, 0.0597904930099, 0.0218370248039, 0.0202868021542, 0.0250538465253]
c81r18.10L08	b8A9	0.00143389117494	0.00977986225328	3	3	[0.00355812604154, 0.00143389117494, 0.00131361413135]	[0.00977986225328, 0.0124127565582, 0.00462881580982]
c62r18.10L01	b7G5	0.00578026376921	0.0244350426475	3	3	[0.00229327667311, 0.00578026376921, 0.01078085177]	[0.00728327140382, 0.0244350426475, 0.0546301755769]
c62r18.10L02	b7G6	0.00427303411826	0.077336045458	3	3	[0.00480975665988, 0.00229210611325, 0.00427303411826]	[0.077336045458, 0.161530425571, 0.0256981291614]
c62r18.10L03	b7G7	0.102621029523	3.3656877419	3	3	[0.109941019818, 0.102621029523, 0.0618957920968]	[2.94856525611, 3.3656877419, 4.16637373109]
r17.10extcon35L02	b13B3	7.36721417374	16.4126964232	3	3	[7.19806447245, 7.36721417374, 8.51287132842]	[16.4126964232, 14.4336412808, 17.2325054105]
c61wt.bc2.A	b9I8	0.0209779889784	2.10645775747	6	6	[0.0209096933457, 0.021234422961, 0.0188930448841, 0.0228693514462, 0.0210396630813, 0.0209163148754]	[1.94455739418, 2.04852951959, 2.16438599535, 2.03312492271, 2.35511296863, 2.97774342621]
c61wt.bc2.B	b9I9	0.0276595827662	2.58134801338	6	6	[0.028996681829, 0.02731841955, 0.0241534444359, 0.035850170742, 0.0263518330428, 0.0280007459825]	[2.20365513114, 2.31134193476, 2.41156346125, 2.8505199602, 2.75797615197, 2.75113256552]
r17.35con10L05	b13E2	12.5049523465	12.4334907533	3	3	[11.5767792469, 12.5049523465, 14.6012561516]	[12.4334907533, 11.9671550597, 13.0792196747]
r17.35con10L06	b13E3	12.7575741369	13.8688866267	3	3	[11.2288028757, 12.7575741369, 15.2220873663]	[13.4940677495, 13.8688866267, 18.9180786448]
r17.35con10L07	b13E4	1.02122239233	7.07903504902	3	3	[1.03138477345, 0.990069769437, 1.02122239233]	[7.05474157788, 7.07903504902, 8.13556397381]
r17.35con10L08	b13E5	12.2267335763	13.4548044212	3	3	[11.8578462446, 12.2267335763, 14.5219229384]	[13.4548044212, 12.8294544745, 17.7421192351]
r17.35con10L09	b13E6	5.07692124067	18.776548856	3	3	[4.82747438726, 5.07692124067, 5.5583278869]	[18.7199648198, 18.776548856, 23.0182579079]
r17.35con10L10	b13E7	12.5224078483	14.5396719391	3	3	[11.5825139889, 12.5224078483, 16.2170034425]	[12.7765665985, 14.5396719391, 17.7188419254]
r17.35con10L11	b13E8	18.1847676024	15.743291247	3	3	[18.151403959, 18.1847676024, 25.3553574587]	[13.0532771905, 15.743291247, 18.7409940438]
c65r18.10L22	b9I1	0.0156637661756	0.0282656500532	3	3	[0.0156637661756, 0.017514165574, 0.0148273547923]	[0.0315082174886, 0.0282656500532, 0.0223247615452]
c65r18.10L23	b9I2	0.0304539652346	0.0611400376911	3	3	[0.0304539652346, 0.0301157685688, 0.0313076384799]	[0.058279015847, 0.0611400376911, 0.0615199588906]
gal.10L16	b15B8	0.0223299709963	2.81809628751	3	3	[0.0328537524678, 0.0223299709963, 0.0184482812697]	[2.84059799773, 2.4836770502, 2.81809628751]
c61wt.bc1.A	b9I4	0.0430126370178	2.80147592192	3	3	[0.0430126370178, 0.0436666696911, 0.041956288539]	[2.44073472526, 2.97383479889, 2.80147592192]
c60r18.10L20	b7F9	0.326790020903	0.357863549828	3	3	[0.326790020903, 0.378454515534, 0.264394248094]	[0.47591561673, 0.357863549828, 0.322039225384]
c61wt.bc1.C	b9I6	0.0437729057202	3.01015462053	3	3	[0.0437729057202, 0.0407047960817, 0.0444240062087]	[2.84510360421, 3.01015462053, 3.85637941797]
c61wt.bc1.D	b9I7	0.0288547389068	2.73377617572	3	3	[0.0349099328379, 0.0288547389068, 0.0278947896772]	[3.20922594528, 2.44480720026, 2.73377617572]
DJ.c61.L35.16	DJb16	0.115459051144	45.1313964693	3	3	[0.113779003061, 0.115459051144, 0.121890384207]	[30.8305691041, 45.1313964693, 68.6957271262]
c71r18	b1I1	0.157360398335	6.398464092	9	9	[0.152602258369, 0.109142514524, 0.127812141417, 0.157360398335, 0.182749168136, 0.182363079864, 0.0999678178322, 0.179337625537, 0.182810371287]	[5.41527925193, 5.79984810963, 12.715077551, 8.11016233505, 5.43144617261, 9.00458595564, 6.31039377815, 6.398464092, 9.87628044724]
DJ.c61.L35.14	DJb14	0.0547821217423	13.4493484253	3	3	[0.0547821217423, 0.0493981242771, 0.0715253777605]	[11.9069548224, 13.4493484253, 13.6463287501]
DJ.c61.L35.15	DJb15	0.346348700121	nan	3	2	[0.434857416367, 0.336531534936, 0.346348700121]	[46.6292289044, 56.1402913377]
DJ.c61.L35.12	DJb12	0.0321104706056	13.1967441523	3	3	[0.0321104706056, 0.0330514729727, 0.0236352854722]	[6.23249216537, 13.1967441523, 18.1094246757]
c71r18.35L01	b1I5	0.00581525845328	0.134554644842	6	9	[0.00558125043405, 0.00498500538785, 0.00342496298399, 0.006064924965, 0.00604926647251, 0.00718167620877]	[0.200626876645, 0.195721502747, 0.198502148261, 0.0771392950784, 0.113194227103, 0.134554644842, 0.115013175043, 0.121542181704, 0.148270009712]
c71r18.35L02	b1I6	0.00555857011386	0.0137221798656	6	3	[0.00470567312828, 0.00298030052079, 0.00784116988599, 0.00606840293675, 0.00504873729096, 0.00866087651576]	[0.0176080961641, 0.0137221798656, 0.0127711556519]
c71r18.35L03	b1I7	0.00513072074659	0.114377395496	6	6	[0.00595851990579, 0.0025757986389, 0.00516285121222, 0.0057306595426, 0.00509859028097, 0.00375783494444]	[0.0989327726709, 0.107003821661, 0.119628593946, 0.122841009763, 0.109126197046, 0.12129695437]
c71r18.35L04	b1I8	0.132106154289	7.00656693056	15	15	[0.142356213616, 0.132106154289, 0.127863988657, 0.110302275991, 0.112278568806, 0.121575722283, 0.148064666055, 0.144949124552, 0.15893856281, 0.189895676603, 0.168798356176, 0.142049847823, 0.0759123948953, 0.077308698753, 0.0736143677572]	[7.93219488092, 5.85101194761, 7.31867665547, 7.08764612091, 7.10468114148, 8.02468281504, 7.34032605924, 6.28497879293, 8.59865296655, 5.67298776363, 6.0335326298, 7.00656693056, 5.58508984297, 4.97046206256, 4.91893728528]
c71r18.35L05	b1I9	0.00360698289435	0.130553340505	8	12	[0.00374369853184, 0.0033018360547, 0.00334870973929, 0.00347026725686, 0.0040621390328, 0.00420465443969, 0.0032696167628, 0.00406368649105]	[0.11372204619, 0.140179939995, 0.141041593823, 0.123591641192, 0.149236684429, 0.163487376662, 0.137515039817, 0.167002761671, 0.0952947309609, 0.104066831173, 0.0915562008082, 0.120275697328]
DJ.c61.L35.18	DJb18	0.0476546641414	25.1926536053	3	3	[0.0476546641414, 0.0461296767424, 0.0596334465476]	[18.3363489258, 25.1926536053, 44.2555083191]
DJ.c61.L35.19	DJb19	0.00168767737683	nan	3	2	[0.00168767737683, 0.00200346766713, 0.00142358308157]	[0.0277418260055, 0.00410449332949]
wt.c60r18.10L06	b4B8	1.53937666227	17.5343363015	3	3	[1.60099681659, 1.53047181255, 1.53937666227]	[13.5853369093, 17.5343363015, 19.0017487831]
c64r18.10L10	b9F4	0.00266058120805	0.00592840910986	8	9	[0.00323523855471, 0.00224333675715, 0.00315703266656, 0.00335741912359, 0.00301098944761, 0.0023101729685, 0.00216048361996, 0.00180308480858]	[0.00545346732737, 0.0030421344865, 0.0109062653991, 0.0133308422713, 0.0104206802237, 0.00544604922679, 0.00558225100231, 0.00592840910986, 0.00870709546427]
c65r18.10L01	b9F7	0.0447194393642	0.0780428634755	3	3	[0.0412574258172, 0.0447194393642, 0.0451368896576]	[0.0780428634755, 0.0223388585703, 0.0785259135054]
c64r18.10L12	b9F6	0.0121677104167	0.0844117320714	9	9	[0.0156235614795, 0.0121677104167, 0.0087664083627, 0.0179812359596, 0.0175552944164, 0.0211508039663, 0.00815985202826, 0.00881056494728, 0.00790406701077]	[0.123688160936, 0.0808282860165, 0.0844117320714, 0.122086246966, 0.116584574343, 0.125616047095, 0.0445632501697, 0.0364393392121, 0.0324516658687]
c64r18.10L07	b9F1	0.00556054199621	0.0292093709827	12	12	[0.0065798752741, 0.00600705009456, 0.00616605263605, 0.00782142411181, 0.00713525871137, 0.00679515611548, 0.0022973052022, 0.00466080175739, 0.00511403389786, 0.00442587264467, 0.00495696115353, 0.00476078888046]	[0.0452752158501, 0.0449812127872, 0.0280830795403, 0.0484184396619, 0.0519780653144, 0.0522268384448, 0.0204472519018, 0.0203712079499, 0.0221923532967, 0.0226753977385, 0.0235549786895, 0.0303356624252]
Ellinger.r17.10L09	b16G9	nan	11.1146858288	2	3	[10.7592357229, 14.3504871051]	[9.69703713528, 11.1146858288, 13.1517142706]
c64r18.10L09	b9F3	0.00319166710521	0.014396191119	9	9	[0.00519760226197, 0.00401498859836, 0.00291072261173, 0.00584346393464, 0.00559546633598, 0.00319166710521, 0.00314156280747, 0.00280559147804, 0.00223029184291]	[0.018545912876, 0.0162226084337, 0.014396191119, 0.0347728104359, 0.0098633088699, 0.0228645046173, 0.00804554180361, 0.00949776101772, 0.0137723561705]
c64r18.10L08	b9F2	0.00207015034837	0.00392185198402	12	7	[0.00232585738645, 0.00204022143601, 0.00119030260822, 0.00142862599349, 0.000293248802611, 0.000304955241929, 0.00181334837345, 0.00210007926073, 0.00310186955956, 0.00424280746764, 0.00591678433113, 0.00744064604617]	[0.000143849331407, 0.0056257287837, 0.00253320051658, 0.00418783531793, 0.00419469485052, 0.00392185198402, 0.00194853556896]
Ellinger.r17.10L08	b16G8	nan	16.4682629877	1	3	[26.1223827461]	[16.1630278914, 16.4682629877, 18.8381972911]
wt.c60r18.10L02	b4B4	0.0543041173612	5.39804482732	3	3	[0.0538749603292, 0.0543041173612, 0.0553634341567]	[4.73216800412, 5.5776262284, 5.39804482732]
wt.c60r18.10L03	b4B5	0.120720875793	9.19462179209	3	3	[0.122183162575, 0.120720875793, 0.120448920384]	[9.19462179209, 8.19459690943, 12.0319765074]
wt.c60r18.10L04	b4B6	0.0691191439693	7.08564140903	3	3	[0.0834924291414, 0.0691191439693, 0.0687023769257]	[9.7396241784, 6.16364573936, 7.08564140903]
wt.c60r18.10L05	b4B7	0.134435493089	6.36188867258	3	3	[0.129127242801, 0.142273348457, 0.134435493089]	[6.36188867258, 5.23501530954, 9.70106642303]
c60r18.10L14	b7F3	0.000977794932687	0.00607076564008	8	6	[0.000933965380135, 0.000584440016623, 8.66454051139e-05, 0.00144585715091, 0.00132269615407, 0.00102162448524, 0.000444337921466, 0.00234091867355]	[0.00894358814795, 0.00548313653819, 0.0278375915277, 0.00304212567999, 0.00615370764169, 0.00598782363846]
c71gal.10L11	b15I8	nan	18.6374019996	1	3	[19.8622214637]	[18.6374019996, 17.9761624504, 21.21563754]
c71gal.10L12	b15I9	2.33818167857	20.0043243223	3	3	[2.26099813756, 2.33818167857, 2.4114682068]	[20.0043243223, 17.2479051879, 20.5589007703]
c71gal.10L09	b15I6	2.70004994306	17.4964297887	3	3	[2.36439355352, 2.70004994306, 2.84995688978]	[14.4639375142, 17.4964297887, 22.5141032522]
c71gal.10L10	b15I7	9.30994380878	20.4286651703	3	3	[9.30994380878, 9.19206231997, 10.2309229678]	[19.2365889543, 20.4286651703, 20.9743822632]
c71gal.10L07	b15I4	4.65793178731	20.212711784	3	3	[4.27923967111, 4.65793178731, 5.05589589082]	[20.212711784, 19.7679857679, 21.2386472254]
c71gal.10L08	b15I5	6.54869328058	22.1915202403	3	3	[5.98618228724, 6.54869328058, 7.6505316727]	[22.1915202403, 20.6719002846, 24.4986333181]
c71gal.10L05	b15I2	nan	22.8445721754	1	3	[20.7152025198]	[20.5964827711, 22.8445721754, 26.0686629418]
c71gal.10L06	b15I3	nan	21.7466983338	2	3	[15.4322571687, 17.4373260524]	[24.9947904724, 21.6548981887, 21.7466983338]
c71gal.10L04	b15I1	0.0603717021723	2.70889673005	3	3	[0.0603717021723, 0.0580534968855, 0.0621852214048]	[2.69640157057, 2.70889673005, 2.86303250098]
Ellinger.r17.10L04	b16G4	0.0379402976602	0.0281951029678	3	3	[0.0379402976602, 0.0360757856159, 0.038589857204]	[0.0322234794403, 0.0281951029678, 0.0242379453582]
c61r18.10L21	b2E8	0.322725388407	11.933659105	15	14	[0.376763679987, 0.363359920554, 0.359924978445, 0.299900750778, 0.303716355549, 0.323042891969, 0.454712474391, 0.409610630674, 0.412539270151, 0.322725388407, 0.301492600993, 0.234756093086, 0.154787745085, 0.161632638412, 0.167516905762]	[12.1839320408, 22.4820707455, 7.2707910431, 14.7409421948, 18.5522247905, 9.95957577997, 8.7786209762, 12.8966061781, 7.34915980444, 10.8544191305, 15.942824356, 11.6833861692, 11.3761520266, 12.942071852]
r17.10extcon35L04	b13B5	1.41122255109	13.6776834574	3	3	[1.41122255109, 1.44006726379, 1.17895572022]	[13.2468696455, 13.6776834574, 15.0490477676]
